resume_skills,ai_vetted_skills,junior_skills,matched_skills_junior,is_passed,non_experienced_skills,matched_skills_non_experienced,total_resume_skills,total_vetted_skills
"ReactJS, NextJS, TypeScript, JavaScript, HTML, CSS, SASS, React Hooks, Redux, Storybook, Microfrontend, ES6, AWS, Python, Linux, Windows, Git, Bitbucket, Jest, Node.js, Express.js, MongoDB, MySQL, Webpack, Babel, VS Code, Jenkins, JIRA, Postman, Azure Boards, GitHub, REST API, Figma, Vite, Context API, JSON, Ant Design, Data Structures, Algorithms, Problem Solving","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],FALSE,[],[],40,3
"TypeScript, JavaScript, Sass, CSS, HTML, Grunt, Gulp, Rollup, Webpack, Bash, FP-TS, Monocle-TS, IO-TS, React, React Native, Next.js, Plasmic, Tailwind, jQuery, Functional Programming, Redux, Slack, Figma, Sketch, Svelte, Firebase, GraphQL, Docker, Amazon Web Services (AWS), NGINX","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],FALSE,[],[],30,3
"HTML, CSS, C++, SQL, Excel, Python, JavaScript, SAP Cloud, UX/UI Development, Communication, Negotiation, Problem Solving, Leadership, Management, Critical Thinking, Creativity","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']",['javascript: junior'],FALSE,[],[],16,3
"C/C++, Java, Python, SQL, JavaScript, HTML, CSS, Express.js, React.js, Node.js, Next.js, Tailwind CSS, MongoDB, NumPy, Pandas, Scikit-Learn, TensorFlow, Tableau, Power BI, Jupyter Notebook, GitHub, Figma, Canva, Leadership, Management, Problem-Solving, Communication","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],27,3
"React, TypeScript, JavaScript, Next.js, Vue.js, Storybook, Tailwind CSS, MUI, Responsive Design, Accessibility Standards, Figma, Prototyping, Cross-Browser Compatibility, Code Splitting, Lazy Loading, State Management, Webpack, Jest, React Testing Library, Cypress, End-to-End Testing, RESTful APIs, GraphQL, Node.js, PostgreSQL, Scrum, Jira, CI/CD Pipelines, Git, Python, SQL, HTML5, CSS3, SASS, LESS, Babel, NPM, Yarn, Jenkins, GitHub Actions, Bitbucket, Postman, Django REST Framework, AWS, Kubernetes, Docker, Redux, Context API","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],48,3
"Java, JavaScript, C++, Python, MERN Stack, AWS, SQL, MongoDB, React.js, Node.js, Express.js, Data Structures, Algorithms, Object-Oriented Programming, Database Management System","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],15,3
"React.js, Node.js, WordPress, WooCommerce, JavaScript, PHP, Java, SQL, MongoDB, CSS, AWS Certified Cloud Practitioner, Git, Postman, Figma, Visual Studio, Canva","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'css: junior']",FALSE,[],[],16,3
"Java, JavaScript, Node.js, React, React Native, Express.js, Redux, Spring Boot, MySQL, Git, Webpack, Kafka, Redis, MongoDB, Data Structures and Algorithms, Microservices, RESTful APIs, System Design","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']",['javascript: junior'],FALSE,[],[],18,3
"React.js, Redux, React Hooks, REST APIs, Tailwind CSS, HTML5, CSS3, JavaScript, Bootstrap, Node.js, Express.js, MongoDB, Git, GitHub, Vite, AWS, Microsoft Azure, Browser-based debugging, Performance testing, Troubleshooting, Agile, UI/UX principles, ES6, RTK Query, Firebase, Context API","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],26,3
"Java, J2EE, Spring Boot, Spring MVC, Spring Data JPA, Hibernate, HTML5, CSS3, JavaScript, jQuery, Angular, React.js, Node.js, Bootstrap, REST APIs, Microservices, Cucumber, Selenium, Docker, Kubernetes, CI/CD, Amazon Web Services, Azure DevOps, JIRA, Confluence, MySQL, Oracle, SQL Server, PostgreSQL, MongoDB, Arrays, Linked Lists, Stacks, Queues, Trees, Graphs, Object-Oriented Programming, Functional Programming, Procedural Programming, Agile, Servlets, JSP, EJB, JavaBeans, JBOSS, JasperSoft, Maven, Git, Jenkins","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],49,3
"JavaScript, ECMAScript 6, TypeScript, GitHub, GitLab, Jira, Firebase, React Dev Tools, Chrome Dev Tools, React JS, React Native, Angular, Redux, Redux Toolkit, HTML, CSS, SCSS, Tailwind CSS, Bootstrap, Material UI, Visual Studio Code, Android Studio, Problem Solving, Team Collaboration, Adaptability, Frontend Development, API Integration, Mobile App Development, Responsive Web Design, Agile Software Practices, State Management, Debugging and Troubleshooting, Real-Time Data Management, Performance Optimization","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],34,3
"HTML, CSS, JavaScript, PHP, MySQL, Git, GitHub, Responsive Design, UI/UX, IoT, Python, Java","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Junior","['html: junior', 'css: junior']","['html: junior', 'css: junior']",FALSE,"['react: not experienced', 'javascript: not experienced']",['javascript: not experienced'],12,3
"HTML, CSS, SCSS, JavaScript, React, Next.js, Redux, TypeScript, Bootstrap, Tailwind CSS, Material UI, Node.js, Express.js, MongoDB, Git, GitHub, Figma, Bitbucket, Able Web, Postman","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],20,3
"Git, GitHub, React.js, JavaScript, HTML5, CSS, Tailwind, JWT, Postman, Axios, Responsive Design, Formik, React Hook Form, Redux, NPM, Figma, React Router DOM, i18next","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],18,3
"Python, Django, PHP, Node.js, Machine Learning, SQL, Laravel, REST APIs, Amazon Web Services, Web 3.0, CodeIgniter","React: Junior | JavaScript: Not experienced | HTML, CSS: Junior","['react: junior', 'html: junior', 'css: junior']",[],FALSE,['javascript: not experienced'],[],11,3
"JavaScript, CSS, HTML, JSON, React, Vite, Bash, Git, GitHub, jQuery, Node.js, Three.js, Atlassian JIRA, Angular, REST APIs, GraphQL, AJAX, Go, Interactive Media Development, Prototyping, Testing & Debugging, Deployments & Updates, UX/UI Design, Wireframing, Performance Optimization, Problem-Solving, Troubleshooting, Content Management Systems (CMS), Vendor Management, Stakeholder Relationships","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],FALSE,[],[],30,3
"Java, HTML, CSS, Javascript, Python","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']",['javascript: junior'],FALSE,[],[],5,3
"JavaScript, Python, SQL, HTML, CSS, TypeScript, React JS, Material UI, ANTD, MobX, Redux, Spring Boot, Git, GitHub, Figma, JMeter, Adobe XD, VS Code, Jira, Load Testing, Core Web Vitals Optimization, Code Refactoring, Leadership, Project Management, Mentorship","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Not experienced",[],[],FALSE,"['react: not experienced', 'javascript: not experienced', 'html: not experienced', 'css: not experienced']","['react: not experienced', 'javascript: not experienced', 'html: not experienced', 'css: not experienced']",25,3
"C, C++, Java, JavaScript, TypeScript, Python, SQL, Ruby, DSA, React.js, Next.js, Angular, Node.js, Express.js, Ruby on Rails, Bootstrap, Git, GitHub, Docker, Kubernetes, MongoDB, PostgreSQL, MySQL","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']",['javascript: junior'],FALSE,[],[],23,3
"Python, Java, C, HTML, CSS, JavaScript, PHP, React.js, MongoDB, MySQL, Embedded Programming","React: Junior | JavaScript: Junior | HTML, CSS: Not experienced","['react: junior', 'javascript: junior']","['react: junior', 'javascript: junior']",FALSE,"['html: not experienced', 'css: not experienced']","['html: not experienced', 'css: not experienced']",11,3
"React, Next.js, TypeScript, JavaScript, Node.js, Express.js, Three.js, OAuth 2.0, HTML5, CSS3, Tailwind CSS, Bootstrap, Styled-components, Firebase, RESTful APIs, AWS, Git, Yarn, npm, Webpack, Babel, VS Code","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Not experienced",[],[],FALSE,"['react: not experienced', 'javascript: not experienced', 'html: not experienced', 'css: not experienced']","['react: not experienced', 'javascript: not experienced', 'html: not experienced', 'css: not experienced']",22,3
"HTML, CSS, SCSS, JavaScript, TypeScript, React, Redux Toolkit, Redux Thunk, Redux Saga, React Native, Swift, Kotlin, iOS, Android, Next.js, Firebase, Google Analytics, Storybook, BitRise, UI/UX, Figma, Ruby, Ruby on Rails, Node.js, Express.js, PostgreSQL, MongoDB, JSON, RESTful APIs, Unit Testing, Jest, Enzyme, Automation e2e Testing, Appium, Git, Remote Worker, Leadership, Communication, Team Worker","React: Mid-level | JavaScript: Mid-level | HTML, CSS: Mid-level",[],[],FALSE,[],[],39,3
"HTML, CSS, Bootstrap, JavaScript, TypeScript, React, jQuery, Angular, Node.js, ASP.NET, C#, Redux, RESTful APIs, MongoDB, MySQL, Software Development, Testing, Communication, Problem-Solving, Troubleshooting","React: Junior | JavaScript: Not experienced | HTML, CSS: Junior","['react: junior', 'html: junior', 'css: junior']","['react: junior', 'html: junior', 'css: junior']",FALSE,['javascript: not experienced'],['javascript: not experienced'],20,3
"Java, JavaScript, TypeScript, C++, R, PHP, Node.js, Python, HTML5, CSS3, SCSS, LESS, jQuery, WordPress, Shopify, Sketch, Adobe, Figma, REST, Angular, RxJS, React, MySQL, MongoDB, PostgreSQL, GIT, Bitbucket, Code Commit, Mac OS, Linux, Unix, Microsoft Windows","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],32,3
"HTML, CSS, Bootstrap, Tailwind CSS, JavaScript, ES6, Hoisting, React.js, React Hooks, React Router, Context API, Props Drilling, React Lifecycle Methods, Java, Java Variables, Java Type Casting","React: Junior | JavaScript: Not experienced | HTML, CSS: Not experienced",['react: junior'],['react: junior'],FALSE,"['javascript: not experienced', 'html: not experienced', 'css: not experienced']","['javascript: not experienced', 'html: not experienced', 'css: not experienced']",16,3
"HTML, CSS, JavaScript, Bootstrap, React.js, Git, GitHub, Content Management Systems (CMS), Team Work, Team Management, Project Management, Adaptability","React: Mid-level | JavaScript: Mid-level | HTML, CSS: Mid-level",[],[],FALSE,[],[],12,3
"HTML, CSS, JavaScript, React.js, Node.js, Express.js, MongoDB, Socket.io, C++, C, Python","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],11,3
"React.js, Next.js, HTML5, CSS, JavaScript, Tailwind CSS, Bootstrap, Node.js, Express.js, REST APIs, MongoDB, MySQL, Git, Docker, WebSockets, JWT, Heroku, VS Code, Agile, Scrum, Jira, Redux.js, TypeScript, SASS, SQL, C++, Java, Python, JSON Web Token, RESTful APIs, Jira Align, Lucidchart, GitHub, Gulp.js, PugJS, Linux, Software Development Life Cycle, Database Design, Unified Modeling Language, Problem Solving, Analytical Thinking, Team Leadership, Educational Leadership, Interpersonal Communication, Organization Skills, Management Skills","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],46,3
"TypeScript, Angular, Node.js, Express.js, HTML5, CSS3, Docker, AWS, DevOps, CI/CD, Jenkins, Git, PostgreSQL, Agile, Scrum, Java, Python, C, C++, JavaScript, OOPS, React.js, Bootstrap, jQuery, Media Queries, Responsive Web Design, Spring Boot, Hibernate, RESTful APIs, AJAX, EC2, S3, Lambda, Kubernetes, Ansible, Terraform, MySQL, MongoDB, Redis, RDBMS, Microservices, Test-Driven Development, Unit Testing, Integration Testing, JUnit, Postman, Selenium, Gradle, Eclipse, Visual Studio, NetBeans, JIRA, Confluence, Kanban","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],54,3
"JavaScript, TypeScript, Solidity, C++, SQL, CSS, React.js, React Native, Next.js, Angular, React Query, Redux, Context API, Node.js, GIT, Azure DevOps, Docker, Kubernetes, NGINX, Postman, Clevertap, Webpack, Jest, Material UI, Linux, Web, Windows, Strapi CMS, Leadership, Mentorship, Public Speaking, Planning, Communication, Web Vitals, Responsive Design, WebView, Server Side Rendering, Agile, SSO, SEO","React: Mid-level | JavaScript: Mid-level | HTML, CSS: Junior","['html: junior', 'css: junior']",['css: junior'],FALSE,[],[],40,3
"Java, Data Structures and Algorithms, Object-Oriented Programming, HTML, CSS, JavaScript, Node.js, Express.js, MySQL, Database Management Systems, MongoDB, Git, React.js, Bootstrap, UI/UX Libraries","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],FALSE,[],[],15,3
"HTML5, CSS3, Bootstrap, JavaScript, Angular, Node.js, Express, MongoDB, Java, SQL, DBMS, Computer Networking, Git, Docker, Kubernetes","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],15,3
"Java, Python, C++, JavaScript, HTML, CSS, Bootstrap, ReactJS, NextJS, VueJS, TypeScript, Tailwind CSS, Vercel, Node.js, Express, .NET 6, Java Spring Boot, REST APIs, MySQL, MongoDB, Google Firebase, Google Cloud Functions, Google Cloud Analytics, Dart, Flutter, Unity, Android Studio, R, Tableau, Microsoft Excel, Pandas, Matplotlib, Seaborn, GitHub, Microsoft Azure DevOps, SVN, Docker","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],37,3
"React.js, Spring Boot, Spring MVC, JavaScript, HTML, CSS","React: Junior | JavaScript: Not experienced | HTML, CSS: Junior","['react: junior', 'html: junior', 'css: junior']","['react: junior', 'html: junior', 'css: junior']",FALSE,['javascript: not experienced'],['javascript: not experienced'],6,3
"Power BI, Advanced Excel, SQL, Python, HTML, CSS, JavaScript, MySQL, PHP","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],9,3
"ReactJS, Redux, SASS, JavaScript, TypeScript, Next.js, Node.js, Responsive Design, Tailwind CSS, Firebase, Cypress, Postman, React Testing Library, Jest, Playwright, Continuous Integration, Continuous Deployment, Cross-Browser Compatibility, Web Accessibility Standards, Git, GitHub, JIRA, Slack, Zoom, Discord, Notion","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Junior","['html: junior', 'css: junior']",['css: junior'],FALSE,"['react: not experienced', 'javascript: not experienced']","['react: not experienced', 'javascript: not experienced']",26,3
"Ruby on Rails, Node.js, React.js, Vue.js, JavaScript, TypeScript, Ruby, Python, SQL, MySQL, PostgreSQL, MongoDB, Git, Docker, Agile, Automated Testing, Sinon, Mocha, Jest, AWS, S3, Rollbar, EC2, Jenkins, k9s, DataDog, Sentry, MacOS, Express.js, Front-End Development, Back-End Development, HTML, CSS, SASS, Bootstrap, MaterialUI, JQuery, HTTP, Gatsby.js, Unix, Redux, GraphQL, Heroku, REST, React Native, D3, Google Maps API, NLP, Contentful","React: Mid-level | JavaScript: Mid-level | HTML, CSS: Junior","['html: junior', 'css: junior']","['html: junior', 'css: junior']",FALSE,[],[],49,3
"JavaScript, Python, ReactJS, CSS/HTML, TypeScript, Java, SQL, Swift, Git, Jira, Confluence, VSCode, MongoDB, Docker, Microsoft Office, Notion, Canva","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],17,3
"Angular, TypeScript, JavaScript, Git, GraphQL, React, Node.js, AWS, Azure, Bootstrap, SCSS, HTML, Material, RxJS, Reactive Forms, NgRX, Signals, Backbase, SonarQube, RESTful API, Agile Methodology, Stencil.js, Web Components, PrimeNG, Polymer, Java, MySQL, jQuery, JqGrid, Mixpanel, UI Development, Bug Fixing, Optimization, Source Tree, Jira","React: Not experienced | JavaScript: Mid-level | HTML, CSS: Junior","['html: junior', 'css: junior']",['html: junior'],FALSE,['react: not experienced'],['react: not experienced'],35,3
"React.js, React Hooks, GraphQL, Bootstrap 5, API Integration, Angular.js, jQuery, JavaScript, JSON, GitHub, JIRA, CSS3, HTML5, Node.js, Fluent UI, Vue.js, Git, Bitbucket, Trello, Java EE, Elastic Search, PostgreSQL, Spring MVC, Spring Data JPA, Cassandra, MySQL, React Bootstrap","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],27,3
